Area Code (FAO),Year,population,yield,harvested,Value
185,1996,148233.411,15449,22546000.0,34831232.0
185,1997,147939.972,18417,24018400.0,44235132.0
185,1998,147672.728,13594,19858200.0,26994700.0
185,1999,147336.388,15691,19755200.0,30996953.0
185,2000,146844.839,16144,21346000.0,34460052.0
185,2001,146235.53,20583,22832700.0,46996294.0
185,2002,145590.136,20681,24477700.0,50622106.0
185,2003,144946.723,17030,20005600.0,34069788.0
185,2004,144353.636,19823,22919900.0,45433661.0
185,2005,143800.049,19291,24682600.0,47614681.0
185,2006,143338.669,19492,23049100.0,44926880.0
185,2007,143117.693,21007,23500500.0,49367973.0
185,2008,143086.549,24459,26070300.0,63765140.0
185,2009,143163.643,23182,26632864.0,61739751.0
185,2010,143242.599,19181,21639828.0,41507581.0
185,2011,143364.543,22645,24835516.0,56239994.0
185,2012,143629.362,17727,21277882.0,37719640.0
185,2013,143956.866,22288,23371410.0,52090797.0
185,2014,144285.07,24976,23907772.0,59711382.0
185,2015,144668.389,23883,25870340.0,61785799.0
185,2016,145109.157,26854,27312777.0,73345679.0
185,2017,145452.536,31254,27517354.0,86002542.0
185,2018,145652.293,27250,26472051.0,72136149.0
185,2019,145742.286,27016,27558617.0,74452692.0
185,2020,145617.329,29759,28864312.0,85896326.0
184,1961,3046.654,7869,1525.0,1200.0
184,1962,3122.124,7997,1732.0,1385.0
184,1963,3191.311,8026,2173.0,1744.0
184,1964,3263.64,3953,812.0,321.0
184,1965,3348.631,8496,565.0,480.0
184,1966,3444.021,8000,125.0,100.0
184,1967,3549.461,8000,375.0,300.0
184,1968,3662.01,8495,731.0,621.0
184,1969,3777.879,8499,953.0,810.0
184,1970,3896.367,9000,1390.0,1251.0
184,1971,4015.403,9001,1372.0,1235.0
184,1972,4135.579,8998,2554.0,2298.0
184,1973,4259.484,7212,3300.0,2380.0
184,1974,4386.369,8200,3406.0,2793.0
184,1975,4515.756,8424,2734.0,2303.0
184,1976,4648.207,8351,3602.0,3008.0
184,1977,4783.252,8560,4313.0,3692.0
184,1978,4921.953,6916,5288.0,3657.0
184,1979,5074.374,7532,3951.0,2976.0
184,1980,5247.532,7059,3081.0,2175.0
184,1981,5441.966,7713,1351.0,1042.0
184,1982,5652.9,9108,2602.0,2370.0
184,1983,5859.396,8462,3900.0,3300.0
184,1984,6056.729,8370,3668.0,3070.0
184,1985,6266.752,9988,5006.0,5000.0
184,1986,6497.804,10348,5319.0,5504.0
184,1987,6735.829,9220,7310.0,6740.0
184,1988,6953.975,10673,7589.0,8100.0
184,1989,7141.974,11556,9000.0,10400.0
184,1990,7319.962,11811,9313.0,11000.0
184,1991,7485.681,12333,12000.0,14800.0
184,1992,7657.208,11455,11000.0,12600.0
184,1993,7904.74,12000,4000.0,4800.0
184,1994,6732.665,11852,2700.0,3200.0
184,1995,5686.897,10442,5746.0,6000.0
184,1996,6715.51,11357,6000.0,6814.0
184,1997,7666.732,9557,6275.0,5997.0
184,1998,7914.645,7263,5700.0,4140.0
184,1999,8009.587,6974,5172.0,3607.0
184,2000,8109.989,6416,10043.0,6444.0
184,2001,8223.941,7694,10748.0,8269.0
184,2002,8372.306,6171,12046.0,7434.0
184,2003,8567.992,7653,20000.0,15305.0
184,2004,8791.853,7987,21000.0,16772.0
184,2005,9026.299,9083,24157.0,21942.0
184,2006,9270.066,8510,22972.0,19549.0
184,2007,9523.168,8948,27528.0,24633.0
184,2008,9781.996,10308,6500.0,6700.0
184,2009,10043.737,13846,5200.0,7200.0
184,2010,10309.031,13934,6100.0,8500.0
184,2011,10576.932,16364,5500.0,9000.0
184,2012,10840.334,34884,4300.0,15000.0
184,2013,11101.35,18140,4300.0,7800.0
184,2014,11368.451,18758,4204.0,7886.0
184,2015,11642.959,18092,4419.0,7995.0
184,2016,11930.899,17059,5817.0,9923.0
184,2017,12230.339,10156,10758.0,10926.0
184,2018,12531.808,11022,12225.0,13475.0
184,2019,12835.028,11853,13234.0,15686.0
184,2020,13146.362,10408,12309.0,12811.0
194,1961,4306.048,14706,85000.0,125000.0
194,1962,4458.516,14400,75000.0,108000.0
194,1963,4621.655,16364,82500.0,135000.0
194,1964,4795.13,15854,82000.0,130000.0
194,1965,4978.922,17503,84500.0,147900.0
194,1966,5173.237,17500,85000.0,148750.0
194,1967,5381.026,16471,71732.0,118149.0
194,1968,5604.582,17371,71961.0,125000.0
194,1969,5844.843,18571,70000.0,130000.0
194,1970,6106.191,18571,70000.0,130000.0
194,1971,6396.658,13923,30100.0,41908.0
194,1972,6724.26,10060,38721.0,38954.0
194,1973,7088.758,20446,31165.0,63719.0
194,1974,7483.506,18423,83257.0,153385.0
194,1975,7897.544,21262,62101.0,132038.0
194,1976,8319.556,12548,73746.0,92540.0
194,1977,8755.219,17404,71599.0,124610.0
194,1978,9210.564,20017,59912.0,119928.0
194,1979,9682.002,20907,71949.0,150426.0
194,1980,10171.71,21083,67226.0,141732.0
194,1981,10678.211,25473,73502.0,187231.0
194,1982,11201.154,27588,151058.0,416735.0
194,1983,11746.02,33358,245071.0,817497.0
194,1984,12310.361,34687,404079.0,1401644.0
194,1985,12890.245,36344,587421.0,2134930.0
194,1986,13483.349,40429,566418.0,2289995.0
194,1987,14089.798,44021,601703.0,2648773.0
194,1988,14713.715,44982,726370.0,3267391.0
194,1989,15353.227,44239,780403.0,3452427.0
194,1990,16004.763,46461,770606.0,3580344.0
194,1991,16654.276,45030,896185.0,4035498.0
194,1992,17281.35,44609,924407.0,4123660.0
194,1993,17846.461,44886,764150.0,3429980.0
194,1994,18367.528,45503,581509.0,2646023.0
194,1995,18888.857,44720,368509.0,1647956.0
194,1996,19410.28,43821,273842.0,1200000.0
194,1997,19938.377,44497,403371.0,1794900.0
194,1998,20472.58,44999,385340.0,1734000.0
194,1999,21009.66,42526,481114.0,2046000.0
194,2000,21547.39,42640,419220.0,1787542.0
194,2001,22085.929,49081,424168.0,2081870.0
194,2002,22623.415,48875,498507.0,2436443.0
194,2003,23150.847,48849,516747.0,2524278.0
194,2004,23661.808,53066,523061.0,2775678.0
194,2005,24397.644,54175,488876.0,2648472.0
194,2006,25382.87,56172,468271.0,2630394.0
194,2007,26400.068,56844,450000.0,2558000.0
194,2008,27437.353,60877,326161.0,1985556.0
194,2009,28483.797,58833,195884.0,1152447.0
194,2010,29411.929,61474,219505.0,1349389.0
194,2011,30150.945,61429,192818.0,1184454.0
194,2012,30821.543,59254,144169.0,854256.0
194,2013,31482.498,64333,102613.0,660145.0
194,2014,32125.564,58800,122199.0,718530.0
194,2015,32749.848,61420,112956.0,693776.0
194,2016,33416.27,59250,104414.0,618653.0
194,2017,34193.122,64333,96517.0,620923.0
194,2018,35018.133,54640,94786.0,517910.0
194,2019,35827.362,63019,87999.0,554562.0
194,2020,35997.107,63755,86983.0,554562.0
272,2006,7794.792,34740,539813.0,1875335.0
272,2007,7758.174,33327,559257.0,1863811.0
272,2008,7722.794,42991,487399.0,2095400.0
272,2009,7688.034,36423,567654.0,2067555.0
272,2010,7653.748,33672,484205.0,1630404.0
272,2011,7620.918,42114,493006.0,2076237.0
272,2012,7591.35,39770,603275.0,2399225.0
272,2013,7566.676,42592,631640.0,2690266.0
272,2014,7543.96,39474,604748.0,2387202.0
272,2015,7519.496,41161,589922.0,2428203.0
272,2016,7493.288,48470,595118.0,2884537.0
272,2017,7464.88,40920,556115.0,2275623.0
272,2018,7433.818,45742,643083.0,2941601.0
272,2019,7401.056,43890,577499.0,2534643.0
272,2020,7358.005,49447,581128.0,2873503.0
186,1992,8571.167,31034,677000.0,2101000.0
186,1993,8586.625,34089,894353.0,3048749.0
186,1994,8600.919,35784,908000.0,3249200.0
186,1995,8614.528,34171,863000.0,2949000.0
186,1996,8626.45,25846,583100.0,1507100.0
186,1997,8631.132,36409,802000.0,2920000.0
186,1998,8619.409,37269,796100.0,2967000.0
186,1999,8593.467,32870,619100.0,2035000.0
186,2000,8568.346,29508,653100.0,1927200.0
186,2001,8550.858,36563,693100.0,2534200.0
186,2002,8537.006,32293,695251.0,2245200.0
186,2003,8519.814,22772,613081.0,1396100.0
186,2004,8495.94,43340,637100.0,2761200.0
186,2005,8463.819,35626,564110.0,2009690.0
199,1993,5321.859,38474,397282.0,1528513.0
199,1994,5338.811,48518,442031.0,2144626.0
199,1995,5349.997,44379,436680.0,1937937.0
199,1996,5358.289,41302,414767.0,1713061.0
199,1997,5365.829,45723,412472.0,1885961.0
199,1998,5371.081,41726,428826.0,1789299.0
199,1999,5374.62,40133,295832.0,1187264.0
199,2000,5376.69,30952,405249.0,1254310.0
199,2001,5376.456,40102,448875.0,1800086.0
199,2002,5375.206,38302,405829.0,1554425.0
199,2003,5374.376,30313,306916.0,930363.0
199,2004,5374.931,47988,367767.0,1764846.0
199,2005,5376.242,43111,372962.0,1607868.0
199,2006,5377.235,38461,349105.0,1342693.0
199,2007,5378.382,38249,360698.0,1379643.0
199,2008,5381.636,48693,373662.0,1819479.0
199,2009,5388.926,40557,379195.0,1537905.0
199,2010,5396.424,34646,342115.0,1185286.0
199,2011,5402.68,44953,362845.0,1631112.0
199,2012,5409.283,32856,388147.0,1275302.0
199,2013,5414.739,45808,367682.0,1684274.0
199,2014,5419.569,54640,379283.0,2072405.0
199,2015,5424.444,55098,377899.0,2082134.0
199,2016,5431.203,58434,416578.0,2434213.0
199,2017,5439.417,47386,373667.0,1770659.0
199,2018,5446.745,47796,403370.0,1927930.0
199,2019,5453.924,47666,406820.0,1939130.0
199,2020,5456.681,55113,387080.0,2133330.0
198,1992,1991.34,41937,36413.0,152705.0
198,1993,1991.685,38430,37173.0,142856.0
198,1994,1991.449,43300,35876.0,155343.0
198,1995,1991.106,42300,36779.0,155575.0
198,1996,1990.667,39000,35159.0,137120.0
198,1997,1989.828,41557,33431.0,138930.0
198,1998,1988.279,48279,35025.0,169097.0
198,1999,1986.261,37087,31615.0,117251.0
198,2000,1984.339,42492,38256.0,162559.0
198,2001,1982.487,46036,39335.0,181083.0
198,2002,1983.767,48943,35729.0,174868.0
198,2003,1989.411,34543,35585.0,122920.0
198,2004,1996.722,45339,32385.0,146829.0
198,2005,2004.778,47005,30059.0,141293.0
198,2006,2013.57,41907,32083.0,134449.0
198,2007,2023.229,41616,32040.0,133339.0
198,2008,2034.033,45265,35413.0,160297.0
198,2009,2045.578,39643,34534.0,136904.0
198,2010,2057.287,48044,31946.0,153481.0
198,2011,2065.453,51770,29665.0,153575.0
198,2012,2069.354,54376,34586.0,188065.0
198,2013,2072.374,43528,31758.0,138235.0
198,2014,2074.917,52302,33124.0,173245.0
198,2015,2080.862,51102,30734.0,157058.0
198,2016,2090.02,51863,31461.0,163165.0
198,2017,2098.392,50314,28016.0,140961.0
198,2018,2105.924,43817,27820.0,121900.0
198,2019,2112.901,52305,26730.0,139810.0
198,2020,2117.641,57966,27280.0,158130.0
201,1985,6630.637,3611,3600.0,1300.0
201,1986,6908.579,3611,3600.0,1300.0
201,1987,7158.004,3703,3700.0,1370.0
201,1988,7160.461,3703,3700.0,1370.0
201,1989,7035.378,3684,3800.0,1400.0
201,1990,6999.096,3700,2500.0,925.0
201,1991,6732.702,3667,1800.0,660.0
201,1992,6428.141,3685,2342.0,863.0
201,1993,6620.729,3700,2500.0,925.0
201,1994,6959.828,3700,2700.0,999.0
201,1995,7210.93,3708,2481.0,920.0
201,1996,7472.45,3714,2477.0,920.0
201,1997,7734.313,3723,2471.0,920.0
201,1998,8056.862,3750,2400.0,900.0
201,1999,8384.479,3721,2521.0,938.0
201,2000,8721.465,3692,2600.0,960.0
201,2001,9070.747,3654,2600.0,950.0
201,2002,9411.103,3734,2563.0,957.0
201,2003,9758.281,3761,2563.0,964.0
201,2004,10117.354,3786,2641.0,1000.0
201,2005,10467.292,3871,3100.0,1200.0
201,2006,10784.973,3692,2600.0,960.0
201,2007,11118.092,3785,2563.0,970.0
201,2008,11444.87,3807,2627.0,1000.0
201,2009,11730.037,3834,2478.0,950.0
201,2010,12026.649,3868,2580.0,998.0
201,2011,12216.837,3902,2578.0,1006.0
201,2012,12440.326,4000,2500.0,1000.0
201,2013,12852.485,4000,2500.0,1000.0
201,2014,13309.235,3950,2582.0,1020.0
201,2015,13763.906,3955,2607.0,1031.0
201,2016,14292.847,3960,2624.0,1039.0
201,2017,14864.221,3963,2624.0,1040.0
201,2018,15411.094,3969,2610.0,1036.0
201,2019,15981.3,3982,2612.0,1040.0
201,2020,16537.016,3989,2615.0,1043.0
202,1961,16989.464,6190,1407000.0,871000.0
202,1962,17503.133,5127,1375000.0,705000.0
202,1963,18042.215,5793,1519000.0,880000.0
202,1964,18603.097,8036,1319000.0,1060000.0
202,1965,19187.194,4824,1360000.0,656000.0
202,1966,19789.771,4832,1134000.0,548000.0
202,1967,20410.677,8297,1298000.0,1077000.0
202,1968,21050.54,7467,1670000.0,1247000.0
202,1969,21704.214,7114,1850000.0,1316000.0
202,1970,22368.306,7233,1930000.0,1396000.0
202,1971,23031.441,8308,2010000.0,1670000.0
202,1972,23698.507,8656,2017000.0,1746000.0
202,1973,24382.513,9240,2025000.0,1871000.0
202,1974,25077.016,8558,1865000.0,1596000.0
202,1975,25777.964,9744,1839000.0,1792000.0
202,1976,26480.3,11475,1959000.0,2248000.0
202,1977,27199.838,10279,1828000.0,1879000.0
202,1978,27943.445,8929,1895000.0,1692000.0
202,1979,28697.014,10967,1903000.0,2087000.0
202,1980,29463.549,9047,1627000.0,1472000.0
202,1981,30232.561,13002,1812000.0,2356000.0
202,1982,31022.417,12141,2013000.0,2444000.0
202,1983,31865.176,9808,1819000.0,1784000.0
202,1984,32768.207,12080,1942000.0,2346000.0
202,1985,33752.964,8538,1983000.0,1693000.0
202,1986,34877.834,11989,1946000.0,2333000.0
202,1987,36119.333,18033,1749000.0,3154000.0
202,1988,37393.853,18019,2009000.0,3620000.0
202,1989,38668.684,10906,1843000.0,2010000.0
202,1990,39877.57,10934,1563000.0,1709000.0
202,1991,40910.959,14916,1436000.0,2142000.0
202,1992,41760.755,17653,750000.0,1324000.0
202,1993,42525.44,18454,1075000.0,1983770.0
202,1994,43267.982,17561,1048000.0,1840380.0
202,1995,43986.084,14507,1363000.0,1977254.0
202,1996,44661.603,20961,1293800.0,2711991.0
202,1997,45285.048,17575,1382000.0,2428840.0
202,1998,45852.166,25295,748000.0,1892080.0
202,1999,46364.681,24137,718000.0,1733030.0
202,2000,46813.266,25997,934000.0,2428100.0
202,2001,47229.714,25708,974000.0,2503950.0
202,2002,47661.514,25906,941000.0,2437745.0
202,2003,48104.048,20680,748000.0,1546840.0
202,2004,48556.071,20325,830000.0,1687000.0
202,2005,49017.147,23665,805000.0,1905000.0
202,2006,49491.756,27516,765000.0,2105000.0
202,2007,49996.094,30142,632000.0,1905000.0
202,2008,50565.812,28476,748000.0,2130000.0
202,2009,51170.779,30475,642500.0,1958000.0
202,2010,51784.921,25623,558100.0,1430000.0
202,2011,52443.325,33157,604700.0,2005000.0
202,2012,53145.033,37476,511000.0,1915000.0
202,2013,53873.616,36993,505500.0,1870000.0
202,2014,54729.551,36721,476570.0,1750000.0
202,2015,55876.504,29866,482150.0,1440000.0
202,2016,56422.274,37571,508365.0,1910000.0
202,2017,56641.209,31225,491600.0,1535000.0
202,2018,57339.635,37111,503350.0,1868000.0
202,2019,58087.055,28426,540000.0,1535000.0
202,2020,58801.927,41371,509800.0,2109100.0
203,1961,30711.863,8837,3890605.0,3438000.0
203,1962,31052.63,11307,4262540.0,4819545.0
203,1963,31388.554,11456,4247015.0,4865360.0
203,1964,31747.643,9609,4143000.0,3981000.0
203,1965,32112.015,11077,4260000.0,4719000.0
203,1966,32462.268,11646,4191000.0,4881000.0
203,1967,32814.224,13263,4263000.0,5654000.0
203,1968,33157.581,13401,3966000.0,5315000.0
203,1969,33480.512,12271,3770000.0,4626000.0
203,1970,33792.617,10813,3756700.0,4062000.0
203,1971,34133.622,14908,3655600.0,5449700.0
203,1972,34515.17,12718,3587500.0,4562500.0
203,1973,34898.147,12584,3152700.0,3967300.0
203,1974,35329.897,14330,3164400.0,4534600.0
203,1975,35760.431,16169,2661200.0,4302900.0
203,1976,36139.064,16003,2772100.0,4436200.0
203,1977,36513.082,14969,2715000.0,4064100.0
203,1978,36865.443,17464,2751947.0,4806100.0
203,1979,37188.965,16003,2551000.0,4082300.0
203,1980,37491.666,22379,2698700.0,6039500.0
203,1981,37758.649,12934,2635400.0,3408500.0
203,1982,37982.149,16568,2662000.0,4410300.0
203,1983,38169.76,16392,2603600.0,4267900.0
203,1984,38329.925,26249,2305700.0,6052300.0
203,1985,38471.92,26079,2043285.0,5328688.0
203,1986,38590.808,20776,2114000.0,4392000.0
203,1987,38694.533,26074,2221000.0,5791000.0
203,1988,38781.722,27852,2338800.0,6514100.0
203,1989,38847.318,23597,2317300.0,5468200.0
203,1990,38889.889,23789,2006600.0,4773500.0
203,1991,38997.063,24592,2223400.0,5467700.0
203,1992,39202.251,19426,2243100.0,4357506.0
203,1993,39420.546,24492,2030479.0,4972971.0
203,1994,39623.725,21843,1969650.0,4302340.0
203,1995,39814.573,14761,2126400.0,3138700.0
203,1996,39996.473,30016,2012400.0,6040500.0
203,1997,40180.05,22498,2078550.0,4676290.0
203,1998,40362.357,28424,1912560.0,5436300.0
203,1999,40542.232,20987,2422400.0,5083800.0
203,2000,40741.651,30997,2353027.0,7293623.0
203,2001,40966.45,23003,2177005.0,5007698.0
203,2002,41477.655,28347,2406643.0,6822160.0
203,2003,42230.27,29236,2151500.0,6290100.0
203,2004,42959.666,32628,2175028.0,7096724.0
203,2005,43685.374,17707,2274109.0,4026694.0
203,2006,44422.831,28755,1920233.0,5521582.0
203,2007,45245.782,35692,1803313.0,6436359.0
203,2008,45966.538,32483,2067000.0,6714300.0
203,2009,46367.772,27103,1772752.0,4804772.0
203,2010,46572.772,30498,1948073.0,5941197.0
203,2011,46729.232,34475,1994653.0,6876657.0
203,2012,46756.082,23718,2188171.0,5189828.0
203,2013,46603.459,36447,2125000.0,7744900.0
203,2014,46464.551,29806,2171200.0,6471400.0
203,2015,46431.342,29236,2176354.0,6362694.0
203,2016,46473.315,34886,2256848.0,7873135.0
203,2017,46584.17,23263,2096058.0,4875957.0
203,2018,46792.043,40328,2063680.0,8322510.0
203,2019,47131.372,31463,1920090.0,6041170.0
203,2020,47363.807,42532,1914660.0,8143510.0
276,2012,35159.792,17297,187320.0,324000.0
276,2013,35990.704,19534,135660.0,265000.0
276,2014,37003.245,21219,222916.0,473000.0
276,2015,38171.178,34393,226380.0,778600.0
276,2016,39377.169,23810,216720.0,516000.0
276,2017,40679.828,26887,172200.0,463000.0
276,2018,41999.059,24472,286860.0,702000.0
276,2019,43232.093,23908,303660.0,726000.0
276,2020,44440.486,23358,321444.0,750821.0
206,1961,11526.443,16098,16400.0,26400.0
206,1962,11833.608,16588,17181.0,28500.0
206,1963,12151.329,13635,22692.0,30940.0
206,1964,12495.403,15758,23331.0,36765.0
206,1965,12856.407,9833,56957.0,56008.0
206,1966,13199.81,12033,57321.0,68976.0
206,1967,13542.457,10825,72465.0,78446.0
206,1968,13900.624,9793,89389.0,87535.0
206,1969,14268.037,11173,110270.0,123200.0
206,1970,14647.616,9458,121907.0,115300.0
206,1971,15065.729,13426,121403.0,163000.0
206,1972,15521.975,10249,120983.0,124000.0
206,1973,16012.056,14601,104100.0,152000.0
206,1974,16580.57,13352,176000.0,235000.0
206,1975,17215.822,10835,248267.0,269000.0
206,1976,17874.622,9021,291536.0,263000.0
206,1977,18568.262,10868,265911.0,289000.0
206,1978,19301.717,12610,247427.0,312000.0
206,1979,20065.826,6843,241126.0,165000.0
206,1980,20865.598,12112,190716.0,231000.0
206,1981,21698.202,11875,183575.0,218000.0
206,1982,22526.928,10275,138206.0,142000.0
206,1983,23236.536,18621,94518.0,176000.0
206,1984,23768.876,11156,140727.0,157000.0
206,1985,24224.171,16356,48300.0,79000.0
206,1986,24707.119,13161,151200.0,199000.0
206,1987,25124.341,13253,118460.0,157000.0
206,1988,25268.698,12562,144090.0,181000.0
206,1989,25425.335,14970,165000.0,247000.0
206,1990,25841.703,15857,257929.0,409000.0
206,1991,26320.896,14819,462928.0,686000.0
206,1992,26737.028,22111,379000.0,838000.0
206,1993,27181.423,13790,328502.0,453000.0
206,1994,27846.494,13287,357488.0,475000.0
206,1995,28592.644,16113,278040.0,448000.0
206,1996,29297.152,17698,297780.0,527000.0
206,1997,30043.782,19497,329280.0,642000.0
206,1998,30728.58,22941,255000.0,585000.0
206,1999,31484.307,12113,142000.0,172000.0
206,2000,32413.213,23266,91980.0,214000.0
206,2001,33341.684,25225,120120.0,303000.0
206,2002,34256.418,21385,115500.0,247000.0
206,2003,35181.344,19645,169000.0,332000.0
206,2004,36148.668,24167,180000.0,435000.0
206,2005,37203.231,24615,169000.0,416000.0
206,2006,38362.485,38320,174583.0,669000.0
206,2007,39608.986,28258,284167.0,803000.0
206,2008,40889.129,19458,301680.0,587000.0
206,2009,42177.382,16042,400000.0,641695.0
206,2010,43454.352,17935,224700.0,403000.0
206,2011,44662.674,15982,182700.0,292000.0
210,1961,7536.31,32627,257199.0,839170.0
210,1962,7582.635,30609,296098.0,906330.0
210,1963,7632.931,30169,230533.0,695500.0
210,1964,7691.823,41053,259300.0,1064510.0
210,1965,7755.752,37500,276800.0,1038000.0
210,1966,7819.971,30372,194599.0,591030.0
210,1967,7882.644,44457,254250.0,1130330.0
210,1968,7937.776,43271,248102.0,1073550.0
210,1969,7983.535,34542,265339.0,916530.0
210,1970,8027.702,36341,264753.0,962130.0
210,1971,8073.819,40534,245455.0,994930.0
210,1972,8117.716,42162,268034.0,1130090.0
210,1973,8156.939,45176,290405.0,1311930.0
210,1974,8193.154,53041,338062.0,1793100.0
210,1975,8224.408,48313,301085.0,1454630.0
210,1976,8246.995,44668,395061.0,1764640.0
210,1977,8265.242,40702,374014.0,1522330.0
210,1978,8281.299,44891,287375.0,1290060.0
210,1979,8296.033,41256,243128.0,1003050.0
210,1980,8311.763,41455,287861.0,1193320.0
210,1981,8326.687,47707,223511.0,1066310.0
210,1982,8340.723,52611,283291.0,1490410.0
210,1983,8355.107,51286,335616.0,1721250.0
210,1984,8371.29,56337,315191.0,1775700.0
210,1985,8389.913,48303,277000.0,1338000.0
210,1986,8411.791,55661,310900.0,1730510.0
210,1987,8437.994,47913,325130.0,1557800.0
210,1988,8468.137,51762,250280.0,1295500.0
210,1989,8504.982,61940,282660.0,1750800.0
210,1990,8548.406,64494,347770.0,2242900.0
210,1991,8594.171,58591,252750.0,1480900.0
210,1992,8640.272,53249,264100.0,1406300.0
210,1993,8683.405,58993,296000.0,1746200.0
210,1994,8723.46,53403,251800.0,1344700.0
210,1995,8758.496,59441,261400.0,1553800.0
210,1996,8785.494,60597,335000.0,2030000.0
210,1997,8807.869,59742,344180.0,2056200.0
210,1998,8828.633,56494,398040.0,2248700.0
210,1999,8848.876,60236,275400.0,1658900.0
210,2000,8871.043,59066,401565.0,2371900.0
210,2001,8896.748,59412,399165.0,2371500.0
210,2002,8926.012,61487,339599.0,2088100.0
210,2003,8961.506,54849,411348.0,2256200.0
210,2004,9004.263,59798,403408.0,2412300.0
210,2005,9051.738,63334,354755.0,2246800.0
210,2006,9104.719,54627,360150.0,1967400.0
210,2007,9164.272,62571,360500.0,2255700.0
210,2008,9229.271,61087,360500.0,2202200.0
210,2009,9301.413,60776,374800.0,2277900.0
210,2010,9381.729,53966,397100.0,2143000.0
210,2011,9467.388,53786,418900.0,2253100.0
210,2012,9555.987,62379,367000.0,2289300.0
210,2013,9648.932,57792,323330.0,1868600.0
210,2014,9747.508,68060,453480.0,3086400.0
210,2015,9849.349,72132,457550.0,3300400.0
210,2016,9953.317,63204,448470.0,2834500.0
210,2017,10058.19,69891,471962.0,3298600.0
210,2018,10162.298,43498,372500.0,1620300.0
210,2019,10267.922,74055,469490.0,3476800.0
210,2020,10368.969,71561,449170.0,3214300.0
211,1961,5434.676,27134,116460.0,316000.0
211,1962,5574.217,38648,108620.0,419800.0
211,1963,5694.676,28725,105380.0,302700.0
211,1964,5789.744,36435,106602.0,388400.0
211,1965,5857.047,32267,109213.0,352400.0
211,1966,5918.581,32281,107710.0,347700.0
211,1967,5992.334,40257,105720.0,425600.0
211,1968,6068.204,38521,108020.0,416100.0
211,1969,6136.799,35260,107460.0,378900.0
211,1970,6181.227,35664,97520.0,347800.0
211,1971,6213.708,39819,94930.0,378000.0
211,1972,6261.153,42021,97500.0,409700.0
211,1973,6307.361,37852,91170.0,345100.0
211,1974,6341.217,46371,88720.0,411400.0
211,1975,6338.267,39593,89788.0,355500.0
211,1976,6302.074,43917,90990.0,399600.0
211,1977,6280.837,36212,89280.0,323300.0
211,1978,6281.526,45892,88860.0,407800.0
211,1979,6294.186,49140,86040.0,422800.0
211,1980,6319.113,43628,90400.0,394400.0
211,1981,6353.698,47030,86880.0,408600.0
211,1982,6390.952,49157,88330.0,434200.0
211,1983,6418.413,48924,91080.0,445600.0
211,1984,6441.449,62623,95300.0,596800.0
211,1985,6469.824,56688,96898.0,549300.0
211,1986,6503.528,50980,96450.0,491700.0
211,1987,6544.453,48457,95240.0,461500.0
211,1988,6592.671,60181,93800.0,564500.0
211,1989,6646.208,65735,98730.0,649000.0
211,1990,6711.693,56376,99794.0,562600.0
211,1991,6795.393,59471,98140.0,583651.0
211,1992,6873.179,55114,97110.0,535209.0
211,1993,6936.121,59382,96630.0,573811.0
211,1994,6991.538,54925,103290.0,567322.0
211,1995,7038.297,59798,102574.0,613368.0
211,1996,7069.691,66149,100726.0,666291.0
211,1997,7086.998,59787,97778.0,584588.0
211,1998,7108.221,61811,97595.0,603242.0
211,1999,7142.198,52609,94109.0,495094.0
211,2000,7182.059,59477,95617.0,568700.0
211,2001,7224.403,55116,91734.0,505600.0
211,2002,7276.48,56340,91675.0,516500.0
211,2003,7330.729,50550,86429.0,436900.0
211,2004,7381.151,61177,88170.0,539400.0
211,2005,7428.435,57316,92696.0,531300.0
211,2006,7475.01,58130,93549.0,543800.0
211,2007,7541.904,59803,90948.0,543900.0
211,2008,7638.288,60014,91492.0,549084.0
211,2009,7734.405,60214,91328.0,549919.0
211,2010,7822.435,57490,91150.0,524017.0
211,2011,7910.982,62952,87868.0,553150.0
211,2012,7995.738,57763,89260.0,515595.0
211,2013,8088.367,53834,89100.0,479659.0
211,2014,8187.791,63489,86759.0,550826.0
211,2015,8281.732,59882,88049.0,527257.0
211,2016,8372.898,43705,88484.0,386720.0
211,2017,8451.687,60940,87061.0,530552.0
211,2018,8514.434,58301,87725.0,511446.0
211,2019,8575.588,57614,86063.0,495846.0
211,2020,8638.613,62214,84787.0,527496.0
212,1961,4751.534,5754,1315499.0,757000.0
212,1962,4894.995,9696,1417303.0,1374175.0
212,1963,5045.245,7632,1558605.0,1189585.0
212,1964,5202.846,7454,1475789.0,1100000.0
212,1965,5368.451,8600,1214000.0,1044000.0
212,1966,5542.003,6553,853000.0,559000.0
212,1967,5723.306,8734,1201000.0,1049000.0
212,1968,5912.715,6734,891000.0,600000.0
212,1969,6111.364,8218,1221109.0,1003517.0
212,1970,6319.199,4659,1340531.0,624562.0
212,1971,6538.526,6759,1252000.0,846276.0
212,1972,6768.544,13353,1354000.0,1808000.0
212,1973,7003.114,4021,1475769.0,593462.0
212,1974,7244.901,10603,1537220.0,1629896.0
212,1975,7497.126,9160,1692267.0,1550061.0
212,1976,7758.673,11257,1590259.0,1790109.0
212,1977,8029.313,7968,1527718.0,1217214.0
212,1978,8310.217,10613,1555375.0,1650696.0
212,1979,8600.747,9134,1445075.0,1319959.0
212,1980,8898.954,15360,1449056.0,2225800.0
212,1981,9203.635,16629,1254974.0,2086953.0
212,1982,9510.754,12734,1222307.0,1556441.0
212,1983,9835.461,12493,1290353.0,1611988.0
